,,,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 24 mhs,4 : 17 mhs,4 : 20 mhs,4 : 27 mhs,4 : 16 mhs,4 : 20 mhs,4 : 16 mhs,4 : 19 mhs,4 : 21 mhs,4 : 19 mhs,
,3 : 6 mhs,3 : 14 mhs,3 : 11 mhs,3 : 4 mhs,3 : 15 mhs,3 : 11 mhs,3 : 13 mhs,3 : 12 mhs,3 : 10 mhs,3 : 12 mhs,
,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,1 : 1 mhs,
,,,,,,,,,,,88.75 (3)
,Saran,,,,,,,,,,
,1.good,,,,,,,,,,
,"2.Tolong untuk penyampaian materi jangan terlalu cepat bu, rada kesulitan untuk memahami materi",,,,,,,,,,
,3.mantap bu apalagi kelas habis jumatan saya harus cepet2 ,,,,,,,,,,
,,,,,,,,,,,
,"CHRISTY ATIKA SARI, M.Kom-PENGOLAHAN CITRA DIGITAL - A11.4508",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 22 mhs,4 : 19 mhs,4 : 19 mhs,4 : 28 mhs,4 : 19 mhs,4 : 21 mhs,4 : 18 mhs,4 : 19 mhs,4 : 21 mhs,4 : 20 mhs,
,3 : 13 mhs,3 : 16 mhs,3 : 16 mhs,3 : 8 mhs,3 : 16 mhs,3 : 14 mhs,3 : 17 mhs,3 : 17 mhs,3 : 15 mhs,3 : 15 mhs,
,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,88.82 (3)
,Saran,,,,,,,,,,
,1.Terlalu Cepat dalam Proses Pengajaran,,,,,,,,,,
,2.cukup,,,,,,,,,,
,3.Sudah Baik Ditingkatkan lagi,,,,,,,,,,
,4.sangat baik,,,,,,,,,,
,5.Terima kasih sudah jadi dosen yang mampu menaikan minat belajar mata kuliahnya.,,,,,,,,,,
,,,,,,,,,,,
,"CHRISTY ATIKA SARI, M.Kom-PENGOLAHAN CITRA DIGITAL - A11.43SC",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 20 mhs,4 : 13 mhs,4 : 10 mhs,4 : 24 mhs,4 : 16 mhs,4 : 21 mhs,4 : 17 mhs,4 : 21 mhs,4 : 20 mhs,4 : 21 mhs,
,3 : 9 mhs,3 : 16 mhs,3 : 18 mhs,3 : 5 mhs,3 : 13 mhs,3 : 8 mhs,3 : 11 mhs,3 : 8 mhs,3 : 9 mhs,3 : 8 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,90.60 (4)
,Saran,,,,,,,,,,
,1.nice,,,,,,,,,,
,2.Pembelajaran yang diberikan berupa studi kasus sehingga dapat meningkatkan pemahaman akan implementasi dari teori yang sudah dijelaskan,,,,,,,,,,
,3.Implementasi materi melalui studi kasus yang diberikan dapat membantu pemahaman mahasiswa akan materi yang diajarkan,,,,,,,,,,
,"4.mohon maaf sebelumnya bu, cara pembawaan mengajarnya asik tetapi, sekalinya ngasih tugas banyak banget :( sampe kewalahan sendiri mana yang harus dikerjain duluan, dan kita masih punya matkul lain yang banyak juga tugasnya :(",,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
62,"CAHAYA JATMOKO, M.Kom-PEMROGRAMAN BERBASIS WEB - A11.4122",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 19 mhs,4 : 18 mhs,4 : 17 mhs,4 : 24 mhs,4 : 21 mhs,4 : 21 mhs,4 : 15 mhs,4 : 18 mhs,4 : 22 mhs,4 : 21 mhs,
,3 : 14 mhs,3 : 15 mhs,3 : 14 mhs,3 : 9 mhs,3 : 12 mhs,3 : 12 mhs,3 : 16 mhs,3 : 14 mhs,3 : 11 mhs,3 : 10 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 1 mhs,2 : 0 mhs,2 : 2 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,89.24 (3)
,Saran,,,,,,,,,,
,1.Penjelasan materi sangat baik,,,,,,,,,,
,2.Tidak ada ,,,,,,,,,,
,3.Dosennya sangat baik dan ramah ,,,,,,,,,,
,4.soal uts yang mudah saja,,,,,,,,,,
,5.Semangat pakk,,,,,,,,,,
,"6.Perlu peningkatan dalam cara mengajar, tidak hanya menyuruh mahasiswa untuk copas coding, dan tidak terlalu cepat dalam menjelaskan
",,,,,,,,,,
,"7.Saran saya sih pak, sering sering di beri penjelasan dan contoh yang banyak.

Karean ada banyak sekali teman yang bertanya tentang materi bapak ke saya. walau bapak sudah memberikan panduan seperti web untuk belajar, namun kurangnya penjelasan secara langsung dari bapak mungkin saja membuat mereka bingung.

Kalok saya sendiri sangat puas, malah sangat bersemangat dengan materi materi yang bapak sampaikan, malah pinginya materi PEMROGRAMAN BERBASIS WEB setiap hari , karena saking sukanya",,,,,,,,,,
,8.semangat pak cahya!!!,,,,,,,,,,
,,,,,,,,,,,
,"CAHAYA JATMOKO, M.Kom-PEMROGRAMAN PERANGKAT BERGERAK - A11.4317",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 11 mhs,4 : 12 mhs,4 : 10 mhs,4 : 19 mhs,4 : 18 mhs,4 : 23 mhs,4 : 10 mhs,4 : 15 mhs,4 : 15 mhs,4 : 11 mhs,
,3 : 21 mhs,3 : 22 mhs,3 : 24 mhs,3 : 17 mhs,3 : 17 mhs,3 : 13 mhs,3 : 23 mhs,3 : 20 mhs,3 : 21 mhs,3 : 24 mhs,
,2 : 4 mhs,2 : 3 mhs,2 : 3 mhs,2 : 1 mhs,2 : 2 mhs,2 : 1 mhs,2 : 4 mhs,2 : 2 mhs,2 : 1 mhs,2 : 2 mhs,
,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,83.04 (3)
,Saran,,,,,,,,,,
,1.great :),,,,,,,,,,
,2..,,,,,,,,,,
,3.Tetap pertahankan kekonsistenan,,,,,,,,,,
,4.terimakasih,,,,,,,,,,
,5.Belum,,,,,,,,,,
,6.jangan sering frezee frezee pak jelaskan untuk caranya juga,,,,,,,,,,
,,,,,,,,,,,
,"CAHAYA JATMOKO, M.Kom-PEMROGRAMAN BERBASIS WEB - A11.4101",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 11 mhs,4 : 11 mhs,4 : 7 mhs,4 : 19 mhs,4 : 13 mhs,4 : 27 mhs,4 : 7 mhs,4 : 10 mhs,4 : 11 mhs,4 : 11 mhs,
,3 : 23 mhs,3 : 22 mhs,3 : 14 mhs,3 : 17 mhs,3 : 20 mhs,3 : 13 mhs,3 : 15 mhs,3 : 18 mhs,3 : 24 mhs,3 : 23 mhs,
,2 : 5 mhs,2 : 7 mhs,2 : 16 mhs,2 : 4 mhs,2 : 6 mhs,2 : 0 mhs,2 : 12 mhs,2 : 12 mhs,2 : 4 mhs,2 : 6 mhs,
,1 : 1 mhs,1 : 0 mhs,1 : 3 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 6 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,
,,,,,,,,,,,76.94 (2)
,Saran,,,,,,,,,,
,"1.sudah baik dan terus ditingkatkan
",,,,,,,,,,
,"2.Sudah benar, tidak ada saran.",,,,,,,,,,
,"3.Mohon untuk pak jatmoko lebih detail lagi dalam menjelaskan materi , bahas jgn hanya kulit ny saja dan juga jangan lompat materi misal HTML belum selesai sudah lompat ke PHP. Selain itu untuk memberikan detail tugas yg jelas supaya mahasiswa tidak salah. Contoh minggu lalu dosen bilang tugas nya bebas membuat web apa saja tema nya eh tapi minggu depannya malah bilang tidak sesuai yg minggu kemaren",,,,,,,,,,
,"4.Pak Cahaya kurang memberikan pemahaman kepada mahasiswanya mengenai materi HTML dan CSS dengan tidak menjelaskan fungsi fungsi dari variable yang dia buat, dan hanya mencontohkan membuat html css dari w3school",,,,,,,,,,
,"5.lebih bisa menjelaskan dengan baik jangan copas copas, mungkin butuh asisten dosen karena kami baru belajar web jadi masih banyak yang belum paham dan banyak pertanyaan",,,,,,,,,,
,"6.mungkin kalau mengajar lebih dijelaskan materinya pelan pelan, jangan jalan sendiri, dijelaskan tahapnya satu persatu ",,,,,,,,,,
,"7.tolong lebih jelas dalam menjelaskan tentang tugas dan materi, karena bukan dengan copy paste kita paham dengan sendirinya. Dan semisal menjelaskan tentang tugas tolong dengan jelas",,,,,,,,,,
,8.Materi yg dijelaskan tidak jelas hanya disuruh memahami secara pribadi dan copy paste dari w3school saja,,,,,,,,,,
,"9.Dosen mengajar terlalu cepat, kami pun harus mengikutinya namun pemahaman kami kurang maksimal, kami juga mendapat tugas membuat web pribadi namun kami belum begitu paham akhirnya kebanyakan belajar lewat w3school",,,,,,,,,,
,"10.Untuk BapakCahaya Jatmoko, M.Kom,sebelumya terimakasih atas bimbingannya selama setengah semester ini,maaf yaa pak kalau nilai saya mungkin kurang memuaskan,semoga bapak diberi kesabaran dalam mengajar saya nggih",,,,,,,,,,
,11.tetap semangat ,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
63,"FAUZI ADI RAFRASTARA, M.CS-SISTEM BASIS DATA - A11.4502",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 30 mhs,4 : 27 mhs,4 : 23 mhs,4 : 32 mhs,4 : 25 mhs,4 : 22 mhs,4 : 27 mhs,4 : 25 mhs,4 : 23 mhs,4 : 25 mhs,
,3 : 9 mhs,3 : 12 mhs,3 : 16 mhs,3 : 7 mhs,3 : 14 mhs,3 : 16 mhs,3 : 12 mhs,3 : 14 mhs,3 : 15 mhs,3 : 13 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.35 (4)
,Saran,,,,,,,,,,
,"1.Saran saya kuino diisi pak, hehehe",,,,,,,,,,
,2.Sudah Baik dalam Mengajar Perkuliahan,,,,,,,,,,
,,,,,,,,,,,
,"FAUZI ADI RAFRASTARA, M.CS-SISTEM BASIS DATA - A11.4322",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 19 mhs,4 : 18 mhs,4 : 19 mhs,4 : 21 mhs,4 : 16 mhs,4 : 12 mhs,4 : 17 mhs,4 : 17 mhs,4 : 16 mhs,4 : 17 mhs,
,3 : 2 mhs,3 : 3 mhs,3 : 2 mhs,3 : 0 mhs,3 : 5 mhs,3 : 9 mhs,3 : 4 mhs,3 : 4 mhs,3 : 5 mhs,3 : 4 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,95.48 (4)
,Saran,,,,,,,,,,
,,,,,,,,,,,
,"FAUZI ADI RAFRASTARA, M.CS-REKAYASA PERANGKAT LUNAK LANJUT - A11.4511",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 17 mhs,4 : 17 mhs,4 : 16 mhs,4 : 21 mhs,4 : 18 mhs,4 : 14 mhs,4 : 14 mhs,4 : 16 mhs,4 : 17 mhs,4 : 17 mhs,
,3 : 19 mhs,3 : 19 mhs,3 : 20 mhs,3 : 15 mhs,3 : 17 mhs,3 : 22 mhs,3 : 22 mhs,3 : 20 mhs,3 : 16 mhs,3 : 18 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 3 mhs,2 : 1 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,86.25 (3)
,Saran,,,,,,,,,,
,1.baik,,,,,,,,,,
,2.Sangat bagus dan ditingkatkan lagi,,,,,,,,,,
,3.tidak ada,,,,,,,,,,
,4....,,,,,,,,,,
,,,,,,,,,,,
,"FAUZI ADI RAFRASTARA, M.CS-SISTEM BASIS DATA - A11.4513",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 26 mhs,4 : 24 mhs,4 : 22 mhs,4 : 30 mhs,4 : 23 mhs,4 : 17 mhs,4 : 21 mhs,4 : 25 mhs,4 : 22 mhs,4 : 23 mhs,
,3 : 9 mhs,3 : 11 mhs,3 : 13 mhs,3 : 5 mhs,3 : 12 mhs,3 : 16 mhs,3 : 13 mhs,3 : 10 mhs,3 : 12 mhs,3 : 12 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.36 (4)
,Saran,,,,,,,,,,
,1.Bagus,,,,,,,,,,
,2.Tidak ada,,,,,,,,,,
,3.Sangat Memahami materi,,,,,,,,,,
,,,,,,,,,,,
,"FAUZI ADI RAFRASTARA, M.CS-SISTEM BASIS DATA - A11.4311",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 27 mhs,4 : 27 mhs,4 : 25 mhs,4 : 27 mhs,4 : 25 mhs,4 : 16 mhs,4 : 18 mhs,4 : 23 mhs,4 : 18 mhs,4 : 25 mhs,
,3 : 12 mhs,3 : 11 mhs,3 : 13 mhs,3 : 12 mhs,3 : 14 mhs,3 : 22 mhs,3 : 21 mhs,3 : 15 mhs,3 : 19 mhs,3 : 14 mhs,
,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 2 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,89.36 (3)
,Saran,,,,,,,,,,
,1.ditingkatkan,,,,,,,,,,
,2.bagus,,,,,,,,,,
,,,,,,,,,,,
,"FAUZI ADI RAFRASTARA, M.CS-REKAYASA PERANGKAT LUNAK LANJUT - A11.4520",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 21 mhs,4 : 21 mhs,4 : 20 mhs,4 : 32 mhs,4 : 16 mhs,4 : 12 mhs,4 : 15 mhs,4 : 19 mhs,4 : 16 mhs,4 : 19 mhs,
,3 : 16 mhs,3 : 16 mhs,3 : 17 mhs,3 : 5 mhs,3 : 21 mhs,3 : 25 mhs,3 : 22 mhs,3 : 18 mhs,3 : 21 mhs,3 : 18 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,87.91 (3)
,Saran,,,,,,,,,,
,1..,,,,,,,,,,
,2.Jelas,,,,,,,,,,
,3. ,,,,,,,,,,
,4.Dosen sangat baik dan membantu. Terima kasih banyak.,,,,,,,,,,
,5.Sudah Baik dalam Mengajar Perkuliahan,,,,,,,,,,
,,,,,,,,,,,
,"FAUZI ADI RAFRASTARA, M.CS-SISTEM BASIS DATA - A11.4312",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 25 mhs,4 : 22 mhs,4 : 21 mhs,4 : 31 mhs,4 : 25 mhs,4 : 16 mhs,4 : 19 mhs,4 : 22 mhs,4 : 21 mhs,4 : 23 mhs,
,3 : 13 mhs,3 : 16 mhs,3 : 16 mhs,3 : 6 mhs,3 : 13 mhs,3 : 20 mhs,3 : 18 mhs,3 : 16 mhs,3 : 16 mhs,3 : 15 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,89.34 (3)
,Saran,,,,,,,,,,
,"1.Untuk keterlambatan hadir mohon ditoleransi karena motor gantian, dan kost lumayan jauh",,,,,,,,,,
,"2.Tegas, tapi tidak tanggung jawab terhadap waktu",,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
64,"NOOR AGENG SETIYANTO, M.Kom-PEMROGRAMAN BERBASIS WEB - A11.4107",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 30 mhs,4 : 30 mhs,4 : 25 mhs,4 : 29 mhs,4 : 29 mhs,4 : 29 mhs,4 : 21 mhs,4 : 24 mhs,4 : 26 mhs,4 : 23 mhs,
,3 : 8 mhs,3 : 7 mhs,3 : 12 mhs,3 : 7 mhs,3 : 8 mhs,3 : 9 mhs,3 : 14 mhs,3 : 13 mhs,3 : 12 mhs,3 : 15 mhs,
,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 2 mhs,2 : 1 mhs,2 : 0 mhs,2 : 2 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.84 (4)
,Saran,,,,,,,,,,
,1.sudah cukup baik,,,,,,,,,,
,2.Ok,,,,,,,,,,
,3.baik,,,,,,,,,,
,"4.pak, kalau bisa kasih banyak contoh pembutan web ya pak, terutama desain-desain dan penempatan kontennya ya pak",,,,,,,,,,
,,,,,,,,,,,
,"NOOR AGENG SETIYANTO, M.Kom-PEMROGRAMAN BERBASIS WEB - A11.4104",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 27 mhs,4 : 23 mhs,4 : 24 mhs,4 : 34 mhs,4 : 27 mhs,4 : 22 mhs,4 : 25 mhs,4 : 26 mhs,4 : 27 mhs,4 : 25 mhs,
,3 : 13 mhs,3 : 17 mhs,3 : 16 mhs,3 : 6 mhs,3 : 13 mhs,3 : 17 mhs,3 : 15 mhs,3 : 14 mhs,3 : 13 mhs,3 : 15 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.13 (4)
,Saran,,,,,,,,,,
,1.tetap dipertahankan konsep pembelajaran,,,,,,,,,,
,"2.diharapkan untuk setiap materi diberikan contoh contohnya, karena tidak semua mahasiswa cepat memahaminya",,,,,,,,,,
,3.cara mengajarnya sangat baik ,,,,,,,,,,
,,,,,,,,,,,
,"NOOR AGENG SETIYANTO, M.Kom-SISTEM INFORMASI - A11.4510",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 19 mhs,4 : 16 mhs,4 : 17 mhs,4 : 21 mhs,4 : 19 mhs,4 : 18 mhs,4 : 17 mhs,4 : 15 mhs,4 : 17 mhs,4 : 15 mhs,
,3 : 13 mhs,3 : 16 mhs,3 : 14 mhs,3 : 11 mhs,3 : 13 mhs,3 : 14 mhs,3 : 14 mhs,3 : 16 mhs,3 : 15 mhs,3 : 17 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,88.28 (3)
,Saran,,,,,,,,,,
,1.cukup baik,,,,,,,,,,
,2.Tidak ada ,,,,,,,,,,
,3.belum ada saran dari saya,,,,,,,,,,
,4.Pertahankan,,,,,,,,,,
,,,,,,,,,,,
,"NOOR AGENG SETIYANTO, M.Kom-SISTEM INFORMASI - A11.4308",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 19 mhs,4 : 17 mhs,4 : 17 mhs,4 : 26 mhs,4 : 21 mhs,4 : 20 mhs,4 : 17 mhs,4 : 17 mhs,4 : 19 mhs,4 : 20 mhs,
,3 : 10 mhs,3 : 12 mhs,3 : 12 mhs,3 : 2 mhs,3 : 8 mhs,3 : 8 mhs,3 : 11 mhs,3 : 12 mhs,3 : 10 mhs,3 : 9 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 1 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,91.38 (4)
,Saran,,,,,,,,,,
,"1.Saran saya gunakan link GMeet alih-alih Zoom untuk pertemuan kedepannya, karena waktu untuk meeting Zoomnya terbatas sampai 40 menit.",,,,,,,,,,
,2.Semangat Terus,,,,,,,,,,
,3.TIDAK ADA PAK CUKUP,,,,,,,,,,
,4.Selalu menjadi dosen yang taat beribadah dan taat hukum.,,,,,,,,,,
,,,,,,,,,,,
,"NOOR AGENG SETIYANTO, M.Kom-PEMROGRAMAN BERBASIS WEB - A11.4115",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 25 mhs,4 : 26 mhs,4 : 22 mhs,4 : 35 mhs,4 : 29 mhs,4 : 26 mhs,4 : 21 mhs,4 : 22 mhs,4 : 26 mhs,4 : 23 mhs,
,3 : 14 mhs,3 : 14 mhs,3 : 16 mhs,3 : 5 mhs,3 : 11 mhs,3 : 13 mhs,3 : 18 mhs,3 : 18 mhs,3 : 14 mhs,3 : 17 mhs,
,2 : 1 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 0 mhs,2 : 1 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 1 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,90.56 (4)
,Saran,,,,,,,,,,
,1.Tidak ada saran,,,,,,,,,,
,"2.Terima Kasih pak
",,,,,,,,,,
,"3.Bapak orang nya penyabar serta periang , saya gamau liat bapak marah . Jadi saya harap jangan sampai marah ya pak",,,,,,,,,,
,4.Sudah bagus,,,,,,,,,,
,5.No comment ,,,,,,,,,,
,6.Kasih kasih nilai A nanti ya pak hehehe,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
65,"WISE HEROWATI, M.Kom-PENGOLAHAN CITRA DIGITAL - A11.4501",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 16 mhs,4 : 14 mhs,4 : 15 mhs,4 : 19 mhs,4 : 13 mhs,4 : 12 mhs,4 : 14 mhs,4 : 12 mhs,4 : 13 mhs,4 : 16 mhs,
,3 : 12 mhs,3 : 14 mhs,3 : 13 mhs,3 : 9 mhs,3 : 15 mhs,3 : 14 mhs,3 : 14 mhs,3 : 16 mhs,3 : 13 mhs,3 : 12 mhs,
,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,2 : 0 mhs,2 : 2 mhs,2 : 0 mhs,
,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,1 : 0 mhs,
,,,,,,,,,,,87.50 (3)
,Saran,,,,,,,,,,
,1.Cukup,,,,,,,,,,
,2.Tidak ada saran karena saya masih banyak salahnya sebagai mahasiswa,,,,,,,,,,
,3.Terbest,,,,,,,,,,
,4.????,,,,,,,,,,
,,,,,,,,,,,
,"WISE HEROWATI, M.Kom-KALKULUS 1 - A11.4117",,,,,,,,,,
,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Skor
,4 : 30 mhs,4 : 28 mhs,4 : 24 mhs,4 : 39 mhs,4 : 26 mhs,4 : 23 mhs,4 : 14 mhs,4 : 26 mhs,4 : 23 mhs,4 : 26 mhs,
